Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url_alvo],47018,0,2,2.777443816495932,0.6808329999898888,60.690207999982704,40979.47269130971,491.5844377630487,0.0,2,3,3,4,5,5,7,8,13,50,61
,Aggregated,47018,0,2,2.777443816495932,0.6808329999898888,60.690207999982704,40979.47269130971,491.5844377630487,0.0,2,3,3,4,5,5,7,8,13,50,61
