Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url_alvo],40311,0,4,3.919277102825757,0.9186670000076447,32.376250000027085,41626.11798268463,438.8867774747485,0.0,4,4,5,5,7,8,9,10,15,22,32
,Aggregated,40311,0,4,3.919277102825757,0.9186670000076447,32.376250000027085,41626.11798268463,438.8867774747485,0.0,4,4,5,5,7,8,9,10,15,22,32
