Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url_alvo],2670,57,6100.0,7058.985343934824,3705.206374999989,22046.069042,34248.121348314606,29.147668146945822,0.6222535896538997,6100,6700,7500,8300,12000,13000,15000,15000,22000,22000,22000
,Aggregated,2670,57,6100.0,7058.985343934824,3705.206374999989,22046.069042,34248.121348314606,29.147668146945822,0.6222535896538997,6100,6700,7500,8300,12000,13000,15000,15000,22000,22000,22000
