Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url_alvo],4991,15,410.0,1276.0654721947515,30.809042000100817,65134.58833300001,43058.784612302145,54.632481913571006,0.16419299312834404,410,620,760,920,1500,2000,3400,35000,64000,65000,65000
,Aggregated,4991,15,410.0,1276.0654721947515,30.809042000100817,65134.58833300001,43058.784612302145,54.632481913571006,0.16419299312834404,410,620,760,920,1500,2000,3400,35000,64000,65000,65000
