Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url_alvo],5591,0,720.0,1477.1779575879063,46.85291599997754,36031.983459,41008.09873010195,60.74342202307338,0.0,720,890,1100,1500,2600,5300,6100,20000,36000,36000,36000
,Aggregated,5591,0,720.0,1477.1779575879063,46.85291599997754,36031.983459,41008.09873010195,60.74342202307338,0.0,720,890,1100,1500,2600,5300,6100,20000,36000,36000,36000
